"Test Suite","Test Case","Test Step","Step Type","Step Status","Result message","HTTP Code","Execution Date"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","Flow",""TestCase1",","[HTTP/1.1 200 OK]","Auth","23-Jul-2024 10_39_39"
"restrequest","Flow","OK","TestCase1",""Auth",","restrequest","[HTTP/1.1 200 OK]","OK","23-Jul-2024 10_39_39"
""Flow",","Flow","TestCase1","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 10_39_39"
"CreateBooking","Auth","Flow","restrequest","restrequest","TestCase1","OK","OK","CreateBooking","""restrequest",",","OK","[HTTP/1.1 200 OK]",""[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
","23-Jul-2024 10_39_39"
"Flow","[HTTP/1.1 200 OK]","TestCase1","Flow","Auth","23-Jul-2024 10_39_39"
"TestCase1","restrequest","Flow","CreateBooking","OK","TestCase1","restrequest",""Groovy Script","OK",","groovy",""[HTTP/1.1 200 OK]","OK","Flow",","23-Jul-2024 10_39_39"
""TestCase1","[HTTP/1.1 200 OK]","Flow",","Auth","23-Jul-2024 10_39_39"
"TestCase1","restrequest","CreateBooking","Flow","OK","restrequest","TestCase1",""OK","Auth",",""restrequest","OK","[HTTP/1.1 200 OK]",",""23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]",","Flow","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"TestCase1","23-Jul-2024 10_39_39"
"Flow","CreateBooking","TestCase1","Flow","restrequest","Auth","TestCase1","OK","restrequest","CreateBooking",""OK","restrequest",",""OK","[HTTP/1.1 200 OK]",",""23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]",","Flow","23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]","TestCase1","Flow","23-Jul-2024 10_39_39"
"Auth","TestCase1","Flow","restrequest","CreateBooking","OK","TestCase1","restrequest",""Auth",","OK","restrequest","[HTTP/1.1 200 OK]",""OK","23-Jul-2024 10_39_39"
",""Flow","[HTTP/1.1 200 OK]",","TestCase1","23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]","CreateBooking","23-Jul-2024 10_39_39"
"Flow","restrequest","Flow","TestCase1","TestCase1","OK","Groovy Script","CreateBooking",""groovy","restrequest",","OK","OK","[HTTP/1.1 200 OK]","""23-Jul-2024 10_39_39"
",","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 10_39_39"
"Auth","Flow","restrequest","TestCase1","OK","Groovy Script",""groovy",","OK","[HTTP/1.1 200 OK]",""23-Jul-2024 10_39_39"
","Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Flow","Auth","TestCase1","restrequest","Auth","OK","restrequest","OK",""",","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"23-Jul-2024 10_39_39"
"Flow","Flow","TestCase1","TestCase1","CreateBooking","CreateBooking","restrequest","restrequest","OK",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 10_39_39"
"TestCase1","Flow","Groovy Script","groovy","TestCase1","OK","Auth",""restrequest","OK",","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","Flow","TestCase1","TestCase1","Auth","Auth","restrequest","restrequest","OK","OK",""",","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"23-Jul-2024 10_39_39"
"Flow","Flow","TestCase1","TestCase1","CreateBooking","CreateBooking","restrequest","restrequest","OK","OK","","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 10_39_39"
"TestCase1","Flow","Auth","restrequest","TestCase1","OK",""Groovy Script",","[HTTP/1.1 200 OK]","groovy","23-Jul-2024 10_39_39"
"OK","Flow",""TestCase1",","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","Flow","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"TestCase1","Flow","Auth","TestCase1","restrequest","Auth","OK","restrequest",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 10_39_39"
"TestCase1","Flow","CreateBooking","TestCase1","restrequest","OK","CreateBooking","","restrequest","[HTTP/1.1 200 OK]","OK","23-Jul-2024 10_39_39"
""Flow",","TestCase1","[HTTP/1.1 200 OK]","Auth","23-Jul-2024 10_39_39"
"restrequest","Flow","OK","TestCase1",""Groovy Script",","groovy","[HTTP/1.1 200 OK]","OK","23-Jul-2024 10_39_39"
""Flow",","TestCase1","CreateBooking","Flow","restrequest","TestCase1","OK",""Auth",","restrequest","[HTTP/1.1 200 OK]","OK","23-Jul-2024 10_39_39"
""Flow",","TestCase1","Auth","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"restrequest","Flow","TestCase1","OK","CreateBooking","restrequest",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","Flow","TestCase1","TestCase1","CreateBooking","Auth","restrequest","restrequest","OK","OK",""",","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"23-Jul-2024 10_39_39"
"Flow","Flow","TestCase1","TestCase1","Groovy Script","CreateBooking","groovy","restrequest","OK","OK",""",","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK",""Flow",","TestCase1","[HTTP/1.1 200 OK]","Auth","23-Jul-2024 10_39_39"
"restrequest","Flow","OK","TestCase1","","Auth","restrequest","[HTTP/1.1 200 OK]","OK",""23-Jul-2024 10_39_39"
","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 10_39_39"
"CreateBooking","Flow","restrequest","TestCase1","OK",""CreateBooking",","restrequest","[HTTP/1.1 200 OK]","OK","23-Jul-2024 10_39_39"
""Flow",","TestCase1","[HTTP/1.1 200 OK]","Auth","23-Jul-2024 10_39_39"
"restrequest","Flow","OK","TestCase1",""Auth",","restrequest","[HTTP/1.1 200 OK]","OK","23-Jul-2024 10_39_39"
"","Flow","TestCase1","[HTTP/1.1 200 OK]","CreateBooking","23-Jul-2024 10_39_39"
"restrequest","Flow","OK","TestCase1",""CreateBooking",","restrequest","[HTTP/1.1 200 OK]","OK","23-Jul-2024 10_39_39"
""Flow",","TestCase1","[HTTP/1.1 200 OK]","Auth","23-Jul-2024 10_39_39"
"restrequest","Flow","OK","TestCase1",""Groovy Script",","groovy","[HTTP/1.1 200 OK]","OK","23-Jul-2024 10_39_39"
""Flow",","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","Flow","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"TestCase1","Flow","Auth","TestCase1","restrequest","Auth","OK","restrequest",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 10_39_39"
"TestCase1","Flow","CreateBooking","TestCase1","restrequest","CreateBooking","OK","restrequest",""OK",","","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"23-Jul-2024 10_39_39"
"Flow","Flow","TestCase1","TestCase1","Groovy Script","Auth","groovy","restrequest","OK","OK",""",","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","Flow","23-Jul-2024 10_39_39"
"TestCase1","Flow","Auth","restrequest","TestCase1","OK","Groovy Script",""groovy",","OK","[HTTP/1.1 200 OK]",""23-Jul-2024 10_39_39"
","Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","Flow","23-Jul-2024 10_39_39"
"TestCase1","Flow","Auth","restrequest","TestCase1","OK",""CreateBooking",","restrequest","[HTTP/1.1 200 OK]","OK","23-Jul-2024 10_39_39"
""Flow",","TestCase1","[HTTP/1.1 200 OK]","CreateBooking","23-Jul-2024 10_39_39"
"restrequest","Flow","OK","TestCase1",""Auth","restrequest",","OK",""[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 10_39_39"
"Auth","Flow","restrequest","OK","TestCase1",""CreateBooking",","restrequest","[HTTP/1.1 200 OK]","OK","23-Jul-2024 10_39_39"
""Flow",","TestCase1","[HTTP/1.1 200 OK]","CreateBooking","23-Jul-2024 10_39_39"
"restrequest","Flow","OK","TestCase1",""Groovy Script",","groovy","[HTTP/1.1 200 OK]","OK","23-Jul-2024 10_39_39"
""Flow",","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK",""Flow",","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 10_39_39"
"Auth","Flow","restrequest","TestCase1","OK","Groovy Script",""groovy",","OK",""[HTTP/1.1 200 OK]",","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Flow","Auth","TestCase1","restrequest","Auth","OK","restrequest",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 10_39_39"
"TestCase1","Flow","CreateBooking","TestCase1","restrequest","CreateBooking","OK","restrequest",""OK",",""[HTTP/1.1 200 OK]",","23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]","Flow","23-Jul-2024 10_39_39"
"TestCase1","Flow","Auth","TestCase1","restrequest","Auth","OK",""restrequest",","OK","[HTTP/1.1 200 OK]","","23-Jul-2024 10_39_39"
"Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 10_39_39"
"CreateBooking","Flow","restrequest","TestCase1","OK","CreateBooking",""restrequest",","OK","[HTTP/1.1 200 OK]",""23-Jul-2024 10_39_39"
","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 10_39_39"
"Groovy Script","Flow","groovy","TestCase1","OK","Auth","restrequest",""OK",","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 10_39_39"
"Auth","Flow","TestCase1","restrequest","Auth","OK","restrequest",""OK",","","[HTTP/1.1 200 OK]","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"23-Jul-2024 10_39_39"
"Flow","Flow","Flow","TestCase1","TestCase1","TestCase1","CreateBooking","Auth","CreateBooking","restrequest","restrequest","OK","restrequest","OK",""OK","","","[HTTP/1.1 200 OK]",","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","23-Jul-2024 10_39_39"
"Flow","TestCase1","Flow","Auth","TestCase1","TestCase1","restrequest","CreateBooking","Auth","OK","restrequest","restrequest",""OK","OK",",""[HTTP/1.1 200 OK]","","23-Jul-2024 10_39_39"
","[HTTP/1.1 200 OK]","Flow","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"TestCase1","23-Jul-2024 10_39_39"
"Flow","CreateBooking","Flow","TestCase1","restrequest","TestCase1","CreateBooking","OK","restrequest","Auth",""OK",","restrequest",""OK","[HTTP/1.1 200 OK]",",""23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]",","Flow","23-Jul-2024 10_39_39"
"[HTTP/1.1 200 OK]","TestCase1","Flow","23-Jul-2024 10_39_39"
"Auth","TestCase1","Flow","restrequest","Groovy Script","TestCase1","OK","groovy","CreateBooking",""OK","restrequest",",""OK","[HTTP/1.1 200 OK]",",""23-Jul-2024 10_39_39"
","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 10_39_39"
"CreateBooking","Flow","restrequest","TestCase1","OK","Auth",""restrequest",","OK","[HTTP/1.1 200 OK]",""23-Jul-2024 10_39_39"
","Flow","[HTTP/1.1 200 OK]","TestCase1","23-Jul-2024 10_39_39"
"Groovy Script","Flow","groovy","TestCase1","OK","CreateBooking",""restrequest",","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","Flow",""TestCase1",","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Groovy Script","groovy","OK","","Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","CreateBooking","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
"Flow","TestCase1","Auth","restrequest","OK","","[HTTP/1.1 200 OK]","23-Jul-2024 10_39_39"
